time [ms],led_0,led_1,led_2,led_3
43258,0,7,3,1
43305,0,6,5,1
43351,0,7,5,1
43398,0,7,3,1
43444,0,7,5,1
43490,0,6,6,1
43537,0,6,3,1
43583,0,6,3,1
43630,0,7,4,1
43676,0,7,4,1
43723,0,6,5,1
43769,0,7,4,1
43816,0,6,5,0
43862,0,7,6,1
43908,0,7,4,1
43955,0,7,5,1
44001,0,7,5,1
44048,0,7,5,1
44094,0,7,6,1
44141,0,7,6,1
44187,0,7,5,1
44234,0,7,4,1
44280,0,6,5,1
44326,0,6,5,1
44373,0,7,5,1
44419,0,8,6,1
44466,0,7,5,1
44512,0,7,5,1
44559,0,7,6,1
44605,0,7,6,1
44651,0,7,7,1
44698,0,8,7,1
44744,0,8,6,1
44791,0,8,5,1
44837,0,7,7,1
44884,0,7,4,1
44930,0,7,6,1
44977,0,7,6,1
45023,0,6,5,1
45069,0,7,6,1
45116,0,7,5,1
45162,0,6,6,1
45209,0,6,5,1
45255,0,7,5,1
45302,0,7,5,1
45348,0,6,3,1
45395,0,6,4,1
45441,0,7,5,1
45487,0,7,6,1
45534,0,6,6,1
45580,0,7,4,2
45627,0,8,4,1
45673,0,8,5,1
45720,0,5,4,2
45766,0,7,5,1
45812,0,8,5,2
45859,0,7,3,1
45905,0,6,5,1
45952,0,7,5,2
45998,0,7,5,1
46045,0,7,6,2
46091,0,7,4,2
46138,0,7,6,2
46184,0,7,4,2
46230,0,6,5,2
46277,0,6,5,2
46323,0,6,6,2
46370,0,6,6,2
46416,0,5,5,2
46463,0,6,5,2
46509,0,5,5,2
46555,0,5,4,2
46602,0,5,4,2
46648,0,6,6,2
46695,0,6,5,2
46741,0,6,5,2
46788,0,6,5,2
46834,0,7,4,2
46881,0,7,6,2
46927,0,6,4,2
46973,0,7,4,2
47020,0,7,4,2
47066,0,6,5,2
47113,0,5,5,2
47159,0,7,5,2
47206,0,7,5,2
47252,0,7,4,2
47299,0,6,4,2
47345,0,7,5,2
47391,0,7,3,2
47438,0,6,5,2
47484,0,6,5,2
47531,0,7,4,2
47577,0,7,5,2
47624,0,5,3,2
47670,0,5,5,1
47716,0,7,6,2
47763,0,6,4,2
47809,0,3,6,2
47856,0,5,5,1
47902,0,6,6,1
47949,0,5,2,2
47995,0,5,6,1
48042,0,6,6,2
48088,0,6,5,2
48134,0,5,5,2
48181,0,5,4,2
48227,0,6,6,1
48274,0,5,3,2
48320,0,4,5,1
48367,0,4,7,2
48413,0,5,5,2
48460,0,5,6,2
48506,0,4,1,2
48552,0,4,5,1
48599,0,4,4,2
48645,0,3,7,1
48692,0,3,6,2
48738,0,4,4,1
48785,0,4,3,1
48831,0,3,3,2
48877,0,4,4,1
48924,0,6,4,1
48970,0,5,3,1
49017,0,4,4,1
49063,0,3,5,2
49110,0,3,4,1
49156,0,5,6,1
49203,0,4,4,1
49249,0,4,4,1
49295,0,3,2,1
49342,0,3,6,1
49388,0,3,5,1
49435,0,3,3,1
49481,0,4,3,1
49528,0,3,3,1
49574,0,3,5,1
49621,0,3,5,1
49667,0,3,3,1
49713,0,4,5,0
49760,0,3,5,1
49806,0,5,5,1
49853,0,3,6,1
49899,0,3,5,1
49946,0,3,4,1
49992,0,4,7,1
50038,0,4,5,1
50085,0,3,6,1
50131,0,4,5,1
50178,0,4,4,1
50224,0,3,4,1
50271,0,3,5,1
50317,0,4,5,1
50364,0,5,5,1
50410,0,3,6,1
50456,0,2,3,1
50503,0,4,5,1
50549,0,5,5,1
50596,0,3,6,1
50642,0,3,7,1
50689,0,5,5,1
50735,0,4,6,2
50782,0,4,5,1
50828,0,3,6,1
50874,0,4,2,1
50921,0,4,6,1
50967,0,4,4,1
51014,0,3,5,1
51060,0,4,6,1
51107,0,5,4,1
51153,0,6,4,1
51199,0,4,3,1
51246,0,6,4,1
51292,0,6,5,1
51339,0,6,5,1
51385,0,5,5,1
51432,0,5,6,1
51478,0,6,3,1
51525,0,6,5,1
51571,0,6,5,1
51617,0,6,5,1
51664,0,6,6,1
51710,0,6,5,1
51757,0,6,4,1
51803,0,6,5,2
51850,0,6,3,2
51896,0,6,5,1
51943,0,6,3,2
51989,0,6,4,1
52035,0,5,6,1
52082,0,5,3,2
52128,0,6,5,1
52175,0,6,4,2
52221,0,5,5,1
52268,0,5,6,1
52314,0,6,3,1
52360,0,6,5,1
52407,0,5,5,2
52453,0,5,3,1
52500,0,5,5,1
52546,0,5,4,1
52593,0,5,2,2
52639,0,4,5,1
52686,0,5,2,1
52732,0,4,4,1
52778,0,5,5,1
52825,0,5,3,1
52871,0,6,6,1
52918,0,5,4,1
52964,0,6,4,1
53011,0,6,6,1
53057,0,7,5,1
53104,0,6,6,1
53150,0,6,6,1
53196,0,6,6,1
53243,0,7,6,1
53289,0,6,6,1
53336,0,7,6,1
53382,0,7,6,1
53429,0,7,5,1
53475,0,6,6,1
53521,0,7,6,1
53568,0,7,6,1
53614,0,7,6,1
53661,0,6,6,1
53707,0,6,5,0
53754,0,7,6,0
53800,0,8,5,0
53847,0,7,4,0
53893,0,7,5,0
53939,0,7,6,0
53986,0,8,4,0
54032,0,7,6,0
54079,0,8,4,0
54125,0,8,5,0
54172,0,8,5,0
54218,0,8,4,0
54265,0,8,7,0
54311,0,7,4,0
54357,0,7,6,0
54404,0,7,5,0
54450,0,7,6,0
54497,0,8,7,0
54543,0,7,5,0
54590,0,7,6,0
54636,0,7,4,0
54682,0,7,5,0
54729,0,7,6,0
54775,0,7,5,0
54822,0,7,6,0
54868,0,7,4,0
54915,0,7,5,0
54961,0,7,4,0
55008,0,7,5,0
55054,0,7,6,0
55100,0,7,5,0
55147,0,8,6,0
55193,0,7,5,0
55240,0,8,5,0
55286,0,7,5,0
55333,0,8,5,0
55379,0,7,5,0
55426,0,7,5,0
55472,0,7,4,0
55518,0,7,3,0
